"","qa_date","fullname","basename","sampleID","filterID","sampletype","fieldworkerID","HHID","loggerID","shutdown_reason","dutycycle","AverageVolumetricFlowRate","RunTimeHrs","software_vers","datetime_start","filterID_upas","app_version","gps_lat_med","gps_lon_med","flow_mean","flow_sd","flow_min","flow_max","percent_flow_deviation","flow_flag","inletp_flag","temp_flag","rh_flag","shutdown_flag","filename_flag","flag_total","smry","analysis"
"21",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-10-24_KE023-KE004-E_PS0964_452","2019-10-24_KE023-KE004-E_PS0964_452","KE023-KE004-E","452","E",4,23,"PS0964",1,100,1.003,1.586,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-10-24 12:59:11,"KE023-KE004-E__","A2.1.9",0.619335,35.081185,1.003,0.006,0.994,1.054,0,0,0,0,0,0,0,0,TRUE,TRUE
"22",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-10-24_KE028-KE011-E_PS0965_453","2019-10-24_KE028-KE011-E_PS0965_453","KE028-KE011-E","453","E",11,28,"PS0965",1,100,0.998,1.077,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-10-24 12:32:16,"KE028-KE11-E___","A2.1.9",0,0,0.998,0.008,0.988,1.049,0,0,0,0,0,0,0,0,TRUE,TRUE
"23",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-10-25_KE777-KE005-A_PS0966_410","2019-10-25_KE777-KE005-A_PS0966_410","KE777-KE005-A","410","A",5,777,"PS0966",1,50,0.999,76.816,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-10-22 08:21:23,"KE777-KE05-A___","A2.1.9",0.418725,35.323284,0.999,0.005,0.987,1.011,0,0,0,0,0,0,0,0,TRUE,TRUE
"24",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-10-28_KE117-KE004-E_PS0963_446","2019-10-28_KE117-KE004-E_PS0963_446","KE117-KE004-E","446","E",4,117,"PS0963",1,100,1.005,1.104,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-10-28 14:15:07,"KE117-KE004-E__","A2.1.9",0,0,1.005,0.007,0.99,1.054,0,0,0,0,0,0,0,0,TRUE,TRUE
"25",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-10-29_KE148-KE005-E_PS0962_385","2019-10-29_KE148-KE005-E_PS0962_385","KE148-KE005-E","385","E",5,148,"PS0962",0,100,1.002,1.175,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-10-29 12:51:53,"KE148-KE05-E___","A2.1.9",0,0,1.002,0.01,0.978,1.076,0,0,0,0,0,1,0,1,TRUE,TRUE
"26",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-10-29_KE162-KE001-E_PS0963_384","2019-10-29_KE162-KE001-E_PS0963_384","KE162-KE001-E","384","E",1,162,"PS0963",1,100,1.006,1,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-10-29 12:35:23,"KE162-KE001-E__","A2.1.9",0,0,1.006,0.008,0.997,1.053,0,0,0,0,0,0,0,0,TRUE,TRUE
"27",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-10-30_KE048-KE004-E_PS0964_352","2019-10-30_KE048-KE004-E_PS0964_352","KE048-KE004-E","352","E",4,48,"PS0964",1,100,1.004,1.119,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-10-30 13:21:13,"KE048-KE004-E__","A2.1.9",0,0,1.004,0.008,0.947,1.023,0,0,0,0,0,0,0,0,TRUE,TRUE
"28",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-10-30_KE229-KE005-E_PS0962_355","2019-10-30_KE229-KE005-E_PS0962_355","KE229-KE005-E","355","E",5,229,"PS0962",1,100,1.005,0.512,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-10-30 13:57:39,"KE229-KE05-E___","A2.1.9",0,0,1.005,0.01,0.982,1.056,0,0,0,0,0,0,0,0,TRUE,TRUE
"29",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-04_KE053-KE004-E_PS0962_372","2019-11-04_KE053-KE004-E_PS0962_372","KE053-KE004-E","372","E",4,53,"PS0962",1,100,1.003,1.403,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-04 13:23:42,"KE053-KE004-E__","A2.1.9",0,0,1.002,0.01,0.989,1.094,0,0,0,0,0,0,0,0,TRUE,TRUE
"30",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-04_KE148-KE005-E_PS0963_368","2019-11-04_KE148-KE005-E_PS0963_368","KE148-KE005-E","368","E",5,148,"PS0963",1,100,1.004,1.371,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-04 12:52:33,"KE148-KE05-E___","A2.1.9",0,0,1.004,0.007,0.998,1.059,0,0,0,0,0,0,0,0,TRUE,TRUE
"31",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-05_KE062-KE004-E_PS0962_367","2019-11-05_KE062-KE004-E_PS0962_367","KE062-KE004-E","367","E",4,62,"PS0962",1,100,1.003,0.456,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-05 14:40:29,"KE062-KE004-E__","A2.1.9",0,0,1.003,0.008,0.979,1.034,0,0,0,0,0,0,0,0,TRUE,TRUE
"32",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-06_KE040-KE004-E_PS0962_342","2019-11-06_KE040-KE004-E_PS0962_342","KE040-KE004-E","342","E",4,40,"PS0962",1,100,1.009,0.588,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-06 14:02:03,"KE040-KE004-E__","A2.1.9",0.292365,35.318663,1.009,0.011,1.003,1.081,0,0,0,0,0,0,0,0,TRUE,TRUE
"33",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-06_KE155-KE005-E_PS0963_387","2019-11-06_KE155-KE005-E_PS0963_387","KE155-KE005-E","387","E",5,155,"PS0963",1,100,1.008,0.414,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-06 13:09:00,"KE155-KE05-E___","A2.1.9",0,0,1.008,0.016,0.988,1.083,0,0,0,0,0,0,0,0,TRUE,TRUE
"34",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-07_KE033-KE004-E_PS0967_365","2019-11-07_KE033-KE004-E_PS0967_365","KE033-KE004-E","365","E",4,33,"PS0967",1,100,1,1.593,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-07 11:39:50,"KE033-KE004-E__","A2.1.9",0.289397,35.3233985,1,0.008,0.972,1.05,0,0,0,0,0,0,0,0,TRUE,TRUE
"35",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-07_KE103-KE05-E_PS0962_421","2019-11-07_KE103-KE05-E_PS0962_421","KE103-KE05-E","421","E",5,103,"PS0962",1,100,0.999,1.076,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-07 12:13:17,"KE103-KE05-E___","A2.1.9",0.365899,35.3676775,0.999,0.009,0.992,1.054,0,0,0,0,0,0,0,0,TRUE,TRUE
"36",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-11_KE777-KE011-A_PS0966_358","2019-11-11_KE777-KE011-A_PS0966_358","KE777-KE011-A","358","A",11,777,"PS0966",1,50,0.998,94.891,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-11 14:43:55,"---------------","A2.1.9",0.418841,35.323458,0.998,0.005,0.99,1.018,0,0,0,0,0,0,0,0,TRUE,TRUE
"37",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-18_KE777-KE011-A_PS0966_333","2019-11-18_KE777-KE011-A_PS0966_333","KE777-KE011-A","333","A",11,777,"PS0966",3,50,0.999,95.997,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-18 10:28:29,"KE777-KE011-A__","A2.1.9",0.418809,35.323453,0.998,0.005,0.988,1.018,0,0,0,0,0,0,0,0,TRUE,TRUE
"38",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-22_KE510-KE011-E_PS0962_348","2019-11-22_KE510-KE011-E_PS0962_348","KE510-KE011-E","348","E",11,510,"PS0962",1,100,1.004,1.205,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-22 12:52:32,"KE510-KE011-E__","A2.1.9",0,0,1.004,0.005,0.984,1.037,0,0,0,0,0,0,0,0,TRUE,TRUE
"39",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-25_KE777-KE004-A_PS0966_441","2019-11-25_KE777-KE004-A_PS0966_441","KE777-KE004-A","441","A",4,777,"PS0966",3,50,0.999,95.995,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-25 10:39:07,"KE777-KE004-A__","A2.1.9",0.418896,35.323492,0.999,0.005,0.989,1.018,0,0,0,0,0,0,0,0,TRUE,TRUE
"40",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-26_KE508-KE004-E_PS0962_363","2019-11-26_KE508-KE004-E_PS0962_363","KE508-KE004-E","363","E",4,508,"PS0962",1,100,1.006,0.993,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-26 12:26:13,"KE508-KE004-E__","A2.1.9",0,0,1.006,0.007,0.985,1.051,0,0,0,0,0,0,0,0,TRUE,TRUE
"41",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-27_KE501-KE001-E_PSO963_376","2019-11-27_KE501-KE001-E_PSO963_376","KE501-KE001-E","376","E",1,501,"PSO963",1,100,1.005,0.858,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-27 09:30:52,"KE501-KE001-E__","",0,0,1.005,0.009,0.997,1.059,0,0,0,0,0,0,0,0,TRUE,TRUE
"42",2019-12-02,"/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/UPAS/2019-11-28_KE502-KE011-E_PS0963_369","2019-11-28_KE502-KE011-E_PS0963_369","KE502-KE011-E","369","E",11,502,"PS0963",1,100,1.004,0.682,"UPAS_v2_0-rev0104-L152RE_20180702_mbed116.bin compiledJul  2 2018_18:00:38UTC",2019-11-28 12:36:27,"KE502-KE011-E__","A2.1.9",0,0,1.004,0.014,0.985,1.085,0,0,0,0,0,0,0,0,TRUE,TRUE
